Modelo,fold_global,repeat,fold,Accuracy,Precision,Recall,F1,ROC-AUC,Brier
AdaBoost,9,1,4,0.9372777238926608,0.9290322580645162,0.896,0.9122171945701357,0.9680883017163505,0.14367341598917524
AdaBoost,10,2,0,0.9363283775048481,0.9328984156570364,0.88898756660746,0.9104138244656662,0.9691071802480903,0.1388207948073682
AdaBoost,11,2,1,0.9317814419657291,0.9369024856596558,0.8711111111111111,0.9028097650852142,0.9652118337850045,0.13960184628506403
AdaBoost,12,2,2,0.938894277400582,0.95,0.8782222222222222,0.91270207852194,0.964514453477868,0.14599130741731126
AdaBoost,13,2,3,0.933074684772066,0.9226519337016574,0.8906666666666667,0.9063772048846676,0.9716770551038842,0.14685904824026844
AdaBoost,14,2,4,0.9405108309085031,0.9352451433857539,0.8986666666666666,0.9165911151405258,0.9708184281842819,0.14430670738057988
AdaBoost,15,3,0,0.9356819650937298,0.9319664492078286,0.8880994671403197,0.9095043201455207,0.9701401374027062,0.1424286751730236
AdaBoost,16,3,1,0.9353378596831555,0.9400570884871551,0.8782222222222222,0.9080882352941176,0.9705724932249323,0.1475133103440324
AdaBoost,17,3,2,0.9398642095053347,0.942507068803016,0.8888888888888888,0.9149130832570905,0.9691711833785005,0.13683264973785403
AdaBoost,18,3,3,0.9337213061752344,0.9323308270676691,0.8817777777777778,0.9063499314755596,0.967526196928636,0.143245830692754
AdaBoost,19,3,4,0.9392175881021662,0.9302112029384757,0.9004444444444445,0.9150858175248419,0.9689573170731707,0.1482269494986575
AdaBoost,20,4,0,0.9324499030381384,0.9379178605539638,0.872113676731794,0.9038196042337782,0.9639886496555908,0.13710424259187462
AdaBoost,21,4,1,0.94180407371484,0.9470198675496688,0.8897777777777778,0.9175068744271311,0.9734787714543812,0.14292472018006278
AdaBoost,22,4,2,0.9369544131910766,0.9505813953488372,0.872,0.9095966620305981,0.9667572267389342,0.1450025791981068
AdaBoost,23,4,3,0.9369544131910766,0.9305555555555556,0.8933333333333333,0.9115646258503401,0.9717579042457091,0.1481041418763081
AdaBoost,24,4,4,0.9353378596831555,0.9270544783010157,0.8924444444444445,0.9094202898550725,0.9690268744354111,0.14215634065722824
XGBoost,0,0,0,0.9421460892049127,0.9332113449222323,0.9058614564831261,0.9193330328977016,0.9780380402605092,0.04647244158642918
XGBoost,1,0,1,0.9379243452958292,0.9355742296918768,0.8906666666666667,0.912568306010929,0.9731291779584463,0.0472645731772636
XGBoost,2,0,2,0.9379243452958292,0.9363891487371375,0.8897777777777778,0.9124886052871468,0.972823396567299,0.049690757840740014
XGBoost,3,0,3,0.9366311024894924,0.9436485195797517,0.8782222222222222,0.9097605893186004,0.9682944896115628,0.05286725273908165
XGBoost,4,0,4,0.9382476559974136,0.9397363465160076,0.8871111111111111,0.912665752171925,0.9674957091237579,0.05175177754159572
XGBoost,5,1,0,0.936005171299289,0.9288354898336414,0.8925399644760214,0.9103260869565217,0.9689539740646074,0.051335736902635966
XGBoost,6,1,1,0.9379243452958292,0.9388523047977423,0.8871111111111111,0.9122486288848263,0.9726793134598012,0.049550777448904806
XGBoost,7,1,2,0.9382476559974136,0.940566037735849,0.8862222222222222,0.9125858123569794,0.9707000903342368,0.04987229569937791
XGBoost,8,1,3,0.9369544131910766,0.9370300751879699,0.8862222222222222,0.910918227501142,0.9740623306233062,0.048518616614537914
XGBoost,9,1,4,0.9350145489815713,0.9246323529411765,0.8942222222222223,0.9091730682331677,0.9698703703703704,0.0515636185573132
XGBoost,10,2,0,0.9392372333548804,0.9358736059479554,0.894316163410302,0.9146230699364214,0.9743863629799709,0.047497411488311485
XGBoost,11,2,1,0.9350145489815713,0.9383301707779886,0.8791111111111111,0.9077558513079395,0.9696806684733514,0.05112079440306617
XGBoost,12,2,2,0.9372777238926608,0.9454545454545454,0.8782222222222222,0.9105990783410138,0.9683333333333334,0.05127532182145564
XGBoost,13,2,3,0.9337213061752344,0.9251386321626618,0.8897777777777778,0.907113729043951,0.9743048780487804,0.051805902838820854
XGBoost,14,2,4,0.9398642095053347,0.9303391384051329,0.9022222222222223,0.9160649819494585,0.9724453477868114,0.048148734299032936
XGBoost,15,3,0,0.9353587588881707,0.9401140684410646,0.8783303730017762,0.9081726354453628,0.9716918294849022,0.051984716032026965
XGBoost,16,3,1,0.934691238279987,0.9382716049382716,0.8782222222222222,0.9072543617998163,0.9735185185185184,0.050861254235680435
XGBoost,17,3,2,0.9411574523116715,0.9402427637721755,0.8951111111111111,0.9171220400728597,0.9694137308039747,0.04803997810947824
XGBoost,18,3,3,0.9350145489815713,0.9350282485875706,0.8826666666666667,0.9080932784636488,0.9701978319783198,0.05069164117627693
XGBoost,19,3,4,0.94180407371484,0.9322964318389753,0.9057777777777778,0.9188458070333634,0.9740176151761518,0.04782687430340825
XGBoost,20,4,0,0.9324499030381384,0.9313264346190028,0.8792184724689165,0.9045226130653267,0.9682734588225099,0.05405170623768093
XGBoost,21,4,1,0.9440672486259295,0.9465290806754222,0.8968888888888888,0.9210406207211319,0.9763979223125566,0.04420104145046212
XGBoost,22,4,2,0.9359844810863239,0.9461020211742059,0.8737777777777778,0.9085027726432532,0.9725420054200542,0.05039515776929379
XGBoost,23,4,3,0.9340446168768186,0.9283720930232559,0.8871111111111111,0.9072727272727272,0.9740790424570913,0.04957211876892261
XGBoost,24,4,4,0.9382476559974136,0.9245454545454546,0.904,0.9141573033707865,0.9685912375790425,0.049811112349059675
CatBoost,0,0,0,0.9408532643826761,0.9305936073059361,0.9049733570159858,0.9176046825754165,0.9784577214111395,0.04576478491466688
CatBoost,1,0,1,0.94180407371484,0.9387186629526463,0.8986666666666666,0.9182561307901907,0.9720383920505873,0.04591580231869693
CatBoost,2,0,2,0.9382476559974136,0.9316081330868762,0.896,0.9134571816946081,0.9730230352303524,0.04919715260393894
CatBoost,3,0,3,0.9350145489815713,0.9342105263157895,0.8835555555555555,0.9081772498857926,0.9685636856368562,0.05247749645555122
CatBoost,4,0,4,0.934691238279987,0.9357884796978282,0.8808888888888889,0.9075091575091575,0.9672429990966576,0.05093953769681132
CatBoost,5,1,0,0.9408532643826761,0.9394221808014911,0.8952042628774423,0.9167803547066848,0.9712374005400801,0.04866409752007803
CatBoost,6,1,1,0.9395408988037504,0.933456561922366,0.8977777777777778,0.915269596737653,0.9730411020776875,0.048415627833284104
CatBoost,7,1,2,0.9359844810863239,0.9335827876520112,0.8871111111111111,0.9097538742023701,0.9679001806684734,0.050029095687314715
CatBoost,8,1,3,0.9392175881021662,0.9374416433239963,0.8924444444444445,0.9143897996357013,0.9748107497741644,0.046579533317157334
CatBoost,9,1,4,0.9369544131910766,0.9258241758241759,0.8986666666666666,0.912043301759134,0.9716585365853659,0.049628938671073944
CatBoost,10,2,0,0.9421460892049127,0.9380203515263644,0.9005328596802842,0.9188944268237427,0.9722044722667476,0.04706259687866171
CatBoost,11,2,1,0.9382476559974136,0.9380863039399625,0.8888888888888888,0.9128251939753537,0.9722154471544715,0.05000175875657336
CatBoost,12,2,2,0.9385709666989978,0.9439696106362773,0.8835555555555555,0.9127640036730946,0.9670135501355013,0.050549705928276394
CatBoost,13,2,3,0.9359844810863239,0.9264029438822448,0.8951111111111111,0.9104882459312839,0.9757037037037037,0.049027813019742295
CatBoost,14,2,4,0.9405108309085031,0.9296803652968036,0.9048888888888889,0.9171171171171171,0.9731038843721772,0.04694814562689198
CatBoost,15,3,0,0.9353587588881707,0.9327102803738317,0.8863232682060391,0.9089253187613844,0.9721051928547703,0.05003721585799712
CatBoost,16,3,1,0.9366311024894924,0.9369708372530574,0.8853333333333333,0.9104204753199269,0.9727872628726287,0.049449336044810416
CatBoost,17,3,2,0.94180407371484,0.9362880886426593,0.9013333333333333,0.9184782608695652,0.9706115627822945,0.04698087888624227
CatBoost,18,3,3,0.9372777238926608,0.9330232558139535,0.8915555555555555,0.9118181818181819,0.9713428184281843,0.04982234079538217
CatBoost,19,3,4,0.9434206272227611,0.9341864716636198,0.9084444444444445,0.9211356466876972,0.9723979223125563,0.046684035626175194
CatBoost,20,4,0,0.9340659340659341,0.9292364990689013,0.8863232682060391,0.9072727272727272,0.9689589380352063,0.052743336263564825
CatBoost,21,4,1,0.9430973165211769,0.9447047797563262,0.896,0.9197080291970803,0.9755745257452575,0.04382112537418304
CatBoost,22,4,2,0.9408341416100873,0.9485714285714286,0.8853333333333333,0.9158620689655173,0.9700849141824751,0.048990593851087526
CatBoost,23,4,3,0.9395408988037504,0.9294871794871795,0.9022222222222223,0.9156517816869644,0.9753139114724481,0.04824511626603723
CatBoost,24,4,4,0.9369544131910766,0.9242700729927007,0.9004444444444445,0.9122017109410175,0.9695659439927733,0.04948424720901782
Naive Bayes,0,0,0,0.5895281189398837,0.46938775510204084,0.9804618117229129,0.6348476135710178,0.8687025263902728,0.4036913541218184
Naive Bayes,1,0,1,0.6559974135143873,0.514407179971658,0.968,0.6718075262183837,0.8962829719963867,0.33685062177630914
Naive Bayes,2,0,2,0.662786938247656,0.5195797516714422,0.9671111111111111,0.675986331158745,0.8897816169828365,0.32877069654891244
Naive Bayes,3,0,3,0.597478176527643,0.4739583333333333,0.9706666666666667,0.636920384951881,0.8603407859078591,0.3939055621837274
Naive Bayes,4,0,4,0.6517943743937924,0.5113636363636364,0.96,0.6672845227062094,0.8912152213188799,0.3404822890768275
Naive Bayes,5,1,0,0.748868778280543,0.5980888139404159,0.9449378330373002,0.7325301204819277,0.9035847990584701,0.24168922677430807
Naive Bayes,6,1,1,0.6556741028128031,0.5141509433962265,0.9688888888888889,0.6718027734976888,0.888313911472448,0.3358089113017609
Naive Bayes,7,1,2,0.6863886194633042,0.5388861013547416,0.9546666666666667,0.6889031430404106,0.9004864498644987,0.30269690346098344
Naive Bayes,8,1,3,0.5851923698674426,0.46669477234401346,0.984,0.6331140977981127,0.8579620596205961,0.407348988833672
Naive Bayes,9,1,4,0.5926285160038798,0.47109207708779444,0.9777777777777777,0.6358381502890174,0.8730234869015358,0.39999895227501087
Naive Bayes,10,2,0,0.561732385261797,0.4527138157894737,0.977797513321492,0.6188870151770658,0.8358385590405637,0.4309485739389633
Naive Bayes,11,2,1,0.612027158098933,0.4835164835164835,0.9777777777777777,0.6470588235294118,0.8806330171635048,0.37879634368839166
Naive Bayes,12,2,2,0.6922082120918203,0.5440203562340967,0.9502222222222222,0.6919093851132686,0.897298780487805,0.2990682655078988
Naive Bayes,13,2,3,0.6314258001939864,0.4965893587994543,0.9706666666666667,0.6570397111913358,0.8865645889792232,0.36010404868840773
Naive Bayes,14,2,4,0.7086970578726156,0.5573770491803278,0.9671111111111111,0.7071823204419889,0.9122479674796748,0.2807849469301237
